DATESTAMP,COLOR,HHID,UNIQUE_HHID,HAVEPHONE,SPOUSEMOBILE,NUMOTHERPHONES,PRIMARYCOOK,AGE,FUEL,KNOWLUNCH,LUNCHYESTERDAY,WOODLASTWEEK,WOODLASTMONTH,GATHERWOODWEEK,GATHERLASTMONTH,VEHICLE,STOVES,DECISIONS,NOTES,DATESURVEY,PARISH,DATE,GROUP,MAXBID,MAXBIDNOVEL,SALE_DATE,SERIALNUMBER,PAID_PRICE,GENDER,STATUS,INCOME,HOWPAID,MAINEMPLOYER,TIMEEMPLOYED,HAVEPHONE1,SPOUSEMOBILE1,COWS,HOWMANYCOWS,VEHICLE1,TV,RADIO,FUEL1,WOODLASTWEEK1,WOODLASTMONTH1,GATHERWOODWEEK1,GATHERLASTMONTH1,STOVES1,PRIMARYCOOK1,PRIMARYCOOK2,DECISIONS1,DECISIONS2,TYPICALNUMEATING,WINNING_AMOUNT,WIN_TRADITIONAL_OFFER,WIN_NOVEL_OFFER,DEPOSIT_ON_SALES_DAY,PAID_IN_FULL,BALANCE_DUE_AFTER_SALES_MEETING,TOTAL_COLLECTED,RETURNED,DEFAULT,PAYMENT_COMPLETE,AMOUNT_REFUNDED,NOTES_WINNERS,DATE_SALE,FORECASTED_COLLECTION,ACTUAL_COLLECTION,FEMALE,HAVEPHONE2,VEHICLE_DISCRETE,BICYCLE_DUMMY,CAR_DUMMY,MOTORCYCLE_DUMMY,RADIO_DUMMY,BUYWOOD_DUMMY,GATHERWOOD_DUMMY,RESPONDENT_PRIMARY_COOK,HH_PHONES,WOOD,MARRIED1,MARRIED,TIME_EMPLOYED,WIFECOOK,JOINTDECISION,TSF_PRIMARY,SELFEMPLOYED
2/8/12 15:14,Yellow,E1,1713,No,No,,Children,60,Wood,No,,No,No,Yes,Yes,Bicycle,None,Other- DO NOT SPECIFY,not sure of her age,8-Feb-12,Nyakaikara,2/8/12,Saves Time and Money,5000,5000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant does not own phone,Spouse does not own phone,Yes,6-10 cows,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Children,Children,Other,Other,,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1
2/8/12 15:35,Yellow,Q1,1741,Yes,Yes I can enter the phone number,,Respondent,35,Wood,Yes,3,No,No,Yes,Yes,Bicycle,None,Spouse,ok,8-Feb-12,Nyakaikara,2/8/12,Saves Time and Money,5000,5000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant owns phone,Spouse owns phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Spouse,Husband,Yes,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,1,1,2,1,1,1,1,1,0,1,1
2/8/12 14:15,Orange,B1,1704,Yes,,,Respondent,46,Wood,Yes,1,No,No,Yes,Yes,Bicycle,None,Respondent,good,8-Feb-12,Nyakaikara,2/8/12,"Time, Money and Health",10000,10000,,,,Female,Widow or Widower,Yes,Cash only,Non-family member,All year,Participant owns phone,,No,,Bicycle,No,No,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent,Wife,No we had less than usual,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0
2/8/12 14:35,Yellow,H1,1720,Yes,No,,Respondent,43,Wood,Yes,10,Yes,Yes,No,No,None,None,Spouse,doesnt gather wood,8-Feb-12,Nyakaikara,2/8/12,Saves Time and Money,2500,12500,,,,Female,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant owns phone,Spouse does not own phone,No,,None,No,Yes,Wood,Yes,Yes,No,No,None,Respondent,Wife,Spouse,Husband,Yes,,,,,,,,,,,,,,,,1,1,None,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1
2/8/12 14:57,Orange,V1,1751,No,Yes but I don`t know the phone number,,Respondent,37,Wood,Yes,5,No,No,Yes,No,None,None,Respondent & Spouse Jointly,good,8-Feb-12,Nyakaikara,2/8/12,"Time, Money and Health",3000,4000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant does not own phone,Spouse owns phone,Yes,0-5 cows,None,No,Yes,Wood,No,No,Yes,No,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,0,None,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1
2/8/12 15:42,Yellow,A1,1703,Yesnonumber,No,,Respondent,26,Wood,Yes,5,No,Yes,Yes,No,None,None,Spouse,ok,8-Feb-12,Nyakaikara,2/8/12,Saves Time and Money,15000,15000,,,,Female,Married (monogamous),Yes,Cash only,Non-family member,All year,Participant owns phone,Spouse does not own phone,No,,None,No,No,Wood,No,Yes,Yes,No,None,Respondent,Wife,Spouse,Husband,Yes,,,,,,,,,,,,,,,,1,1,None,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0
2/8/12 14:15,Pink,I1,1722,No,No,,Respondent,58,Wood,Yes,2,Yes,Yes,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,coperative,8-Feb-12,Nyakaikara,2/8/12,Improves Health,10000,10000,,,,Female,Married (monogamous),No,,,,Participant does not own phone,Spouse does not own phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,Yes,Yes,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,1,1,1,2,1,1,1,0,1,1,1,0
2/8/12 14:22,Orange,C1,1706,Yes,Yes but I don`t know the phone number,,Respondent,35,Charcoal,No,,No,No,No,No,Bicycle,Kerosene Stove,Respondent & Spouse Jointly,good,8-Feb-12,Nyakaikara,2/8/12,"Time, Money and Health",10000,10000,,,,Female,Married (monogamous),Yes,Cash only,Non-family member,All year,Participant owns phone,Spouse owns phone,No,,Bicycle,Yes,Yes,Charcoal,No,No,No,No,Other,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0
2/8/12 15:19,Orange,S1,1743,Yes,Yes I can enter the phone number,,Respondent,35,Wood,No,,No,No,Yes,Yes,None,None,Respondent & Spouse Jointly,good,8-Feb-12,Nyakaikara,2/8/12,"Time, Money and Health",10000,10000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse owns phone,No,,None,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,,,,,,,,,,,,,,,,,1,1,None,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
2/8/12 15:35,White,N1,1733,Yesnonumber,Yes but I don`t know the phone number,,Other,58,Wood,Yes,6,No,No,Yes,Yes,None,Built-in Mud Stove,Respondent & Spouse Jointly,Ok,8-Feb-12,Nyakaikara,2/8/12,No Message,10000,10000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant owns phone,Spouse owns phone,No,,None,No,Yes,Wood,No,No,Yes,Yes,Built-in Mud Stove,Other,Other,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,1,None,0,0,0,1,0,1,0,2,1,1,1,0,0,1,0,1
2/8/12 15:03,Yellow,O1,1735,No,Yes but I don`t know the phone number,,Respondent,24,Wood,Yes,3,Yes,Yes,No,No,Bicycle,Built-in Mud Stove,Spouse,she recently bought a goat,8-Feb-12,Nyakaikara,2/8/12,Saves Time and Money,7000,20000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Family member,Seasonal,Participant does not own phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood,Yes,Yes,No,No,Built-in Mud Stove,Respondent,Wife,Spouse,Husband,Yes,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0
2/8/12 15:25,White,R1,1742,No,Yes but I don`t know the phone number,,Respondent,32,Wood,Yes,4,No,Yes,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,Ok,8-Feb-12,Nyakaikara,2/8/12,No Message,15000,20000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant does not own phone,Spouse owns phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,Yes,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1
2/8/12 15:11,Orange,P1,1736,Yes,No,,Respondent,40,Wood,Yes,5,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,good,8-Feb-12,Nyakaikara,2/8/12,"Time, Money and Health",3000,10000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse does not own phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
2/8/12 14:43,Orange,X1,1756,No,No,,Respondent,64,Wood,Yes,3,No,No,Yes,Yes,None,None,Respondent & Spouse Jointly,good,8-Feb-12,Nyakaikara,2/8/12,"Time, Money and Health",10000,13000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant does not own phone,Spouse does not own phone,Yes,0-5 cows,None,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Husband,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,0,0,None,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1
2/8/12 15:35,Pink,T1,1747,Yes,Yes I can enter the phone number,,Respondent,28,Wood|Charcoal,Yes,5,Yes,Yes,No,No,Bicycle,Built-in Mud Stove|Charcoal Stove,Spouse,good,8-Feb-12,Nyakaikara,2/8/12,Improves Health,10000,10000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood|Charcoal,Yes,Yes,No,No,Other,Respondent,Wife,Spouse,Husband,No we had less than usual,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1
2/8/12 14:09,Pink,A1,1702,Yes,Yes but I don`t know the phone number,,Spouse,45,Wood|Charcoal,Yes,4,No,No,Yes,Yes,Motorcycle,Charcoal Stove|Kerosene Stove,Respondent & Spouse Jointly,good,8-Feb-12,Nyakaikara,2/8/12,Improves Health,40000,50000,2/8/12,EG1JO81604,40000,Male,Married (monogamous),Yes,Cash only,Non-family member,All year,Participant owns phone,Spouse owns phone,Yes,0-5 cows,Motorcycle,No,Yes,Wood|Charcoal,No,No,Yes,Yes,Other,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,40000,1,0,10000,0,30000,40000,0,0,1,0,,8-Feb-12,15-Feb-12,16-Feb-12,0,1,Motorcycle,0,0,1,1,0,1,0,2,1,1,1,1,1,1,0,0
2/8/12 15:16,White,M1,1731,Yes,Yes but I don`t know the phone number,,Spouse,47,Wood,No,,No,No,No,No,Bicycle,None,Respondent & Spouse Jointly,Ok,8-Feb-12,Nyakaikara,2/8/12,No Message,20000,25000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant owns phone,Spouse owns phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,No,No,None,Spouse,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,,,,,,,,,,,,,,,,,0,1,Bicycle,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1
2/8/12 14:26,Yellow,Y1,1760,Yesnonumber,Yes but I don`t know the phone number,,Respondent,22,Wood,No,,Yes,Yes,No,Yes,None,None,Respondent & Spouse Jointly,not sure og people who had lunch at her home,8-Feb-12,Nyakaikara,2/8/12,Saves Time and Money,3000,3000,,,,Female,Married (monogamous),Yes,In-kind only,Self-employed,All year,Participant owns phone,Spouse owns phone,No,,None,No,Yes,Wood,Yes,Yes,No,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,,,,,,,,,,,,,,,,,1,1,None,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2/8/12 15:06,Yellow,T1,1748,No,No,,Respondent,33,Wood,Yes,4,No,Yes,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,ok,8-Feb-12,Nyakaikara,2/8/12,Saves Time and Money,5000,8000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant does not own phone,Spouse does not own phone,No,,Bicycle,No,Yes,Wood,No,Yes,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1
2/8/12 14:47,Pink,M1,1730,No,No,,Respondent,20,Wood,Yes,3,No,No,Yes,Yes,Bicycle,None,Spouse,good,8-Feb-12,Nyakaikara,2/8/12,Improves Health,12500,12000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant does not own phone,Spouse does not own phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Spouse,Husband,Yes,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1
2/8/12 15:21,White,X1,1758,No,No,,Respondent,42,Wood,Yes,5,No,No,Yes,Yes,None,None,Respondent,Ok,8-Feb-12,Nyakaikara,2/8/12,No Message,15000,25000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant does not own phone,Spouse does not own phone,Yes,0-5 cows,None,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent,Wife,No we had less than usual,,,,,,,,,,,,,,,,1,0,None,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1
2/8/12 14:58,White,Q1,1740,No,Yes but I don`t know the phone number,,Respondent,31,Wood,Yes,1,No,No,No,Yes,Bicycle,None,Respondent & Spouse Jointly,Ok,8-Feb-12,Nyakaikara,2/8/12,No Message,30000,30000,,,,Female,Married (polygamous),Yes,Cash only,Self-employed,Seasonal,Participant does not own phone,Spouse owns phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,No,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,1
2/8/12 14:50,Orange,N1,1732,No,Yes but I don`t know the phone number,,Respondent,37,Wood,Yes,5,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,good,8-Feb-12,Nyakaikara,2/8/12,"Time, Money and Health",8000,10000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant does not own phone,Spouse owns phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had more than usual,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1
2/8/12 15:03,White,G1,1718,Yesnonumber,,,Respondent,52,Wood,Yes,2,No,No,Yes,Yes,Motorcycle,Built-in Mud Stove,Respondent,Ok,8-Feb-12,Nyakaikara,2/8/12,No Message,15000,,,,,Female,Widow or Widower,Yes,Cash only,Self-employed,Seasonal,Participant owns phone,,No,,Motorcycle,No,Yes,Wood,No,No,Yes,Yes,Built-in Mud Stove,Respondent,Wife,Respondent,Wife,No we had less than usual,,,,,,,,,,,,,,,,1,1,Motorcycle,0,0,1,1,0,1,1,2,1,0,0,0,1,0,0,1
2/8/12 15:31,Orange,L1,1726,Yes,Yes I can enter the phone number,,Maid,27,Wood,Yes,6,Yes,Yes,Yes,Yes,Motorcycle,None,Respondent & Spouse Jointly,"good
",8-Feb-12,Nyakaikara,2/8/12,"Time, Money and Health",30000,50000,2/8/12,EG1JO8283L,,Male,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse owns phone,No,,Motorcycle,No,Yes,Wood,Yes,Yes,Yes,Yes,None,Other,Other,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,50000,0,1,15000,0,25000,40000,0,0,1,0,"Price lowered to 40,000 sales price, so did not default. ",8-Feb-12,8-Mar-12,27-Apr-12,0,1,Motorcycle,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1
2/8/12 14:19,Yellow,S1,1745,Yes,Yes I can enter the phone number,,Respondent,50,Wood,Yes,2,Yes,No,Yes,Yes,None,None,Respondent & Spouse Jointly,gathers firewood,8-Feb-12,Nyakaikara,2/8/12,Saves Time and Money,5000,10000,,,,Male,Married (monogamous),Yes,Cash and in-kind,Self-employed,All year,Participant owns phone,Spouse owns phone,No,,None,No,No,Wood,Yes,No,Yes,Yes,None,Respondent,Husband,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,0,1,None,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1
2/8/12 15:30,Pink,C1,1707,No,No,,Respondent,39,Wood,Yes,4,No,No,Yes,Yes,Bicycle,None,Spouse,good,8-Feb-12,Nyakaikara,2/8/12,Improves Health,10000,10000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant does not own phone,Spouse does not own phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Spouse,Husband,No we had less than usual,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1
2/8/12 15:35,Yellow,P1,1738,Yes,Yes but I don`t know the phone number,,Respondent,33,Wood,Yes,4,No,No,Yes,Yes,Bicycle,Built-in Mud Stove,Spouse,they own hens,8-Feb-12,Nyakaikara,2/8/12,Saves Time and Money,2000,5000,,,,Female,Married (monogamous),No,,,,Participant owns phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,Built-in Mud Stove,Respondent,Wife,Spouse,Husband,Yes,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0
2/8/12 14:59,Pink,D1,1709,Yes,Yes I can enter the phone number,,Respondent,30,Wood|Charcoal,Yes,3,No,Yes,Yes,Yes,Motorcycle,Charcoal Stove,Spouse,good,8-Feb-12,Nyakaikara,2/8/12,Improves Health,20000,20000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse owns phone,No,,Motorcycle,No,Yes,Wood|Charcoal,No,Yes,Yes,Yes,Charcoal Stove,Respondent,Wife,Spouse,Husband,Yes,,,,,,,,,,,,,,,,1,1,Motorcycle,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1
2/8/12 15:05,Pink,G1,1717,No,Yes but I don`t know the phone number,,Respondent,50,Wood,Yes,4,No,No,Yes,Yes,None,None,Spouse,good,8-Feb-12,Nyakaikara,2/8/12,Improves Health,10000,10000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant does not own phone,Spouse owns phone,Yes,0-5 cows,None,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Spouse,Husband,Yes,,,,,,,,,,,,,,,,1,0,None,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1
2/8/12 14:06,Orange,W1,1753,Yes,Yes but I don`t know the phone number,,Respondent,36,Wood,Yes,4,No,No,Yes,Yes,Bicycle|Motorcycle,Built-in Mud Stove|Charcoal|Kerosene Stove,Respondent & Spouse Jointly,"good

",8-Feb-12,Nyakaikara,2/8/12,"Time, Money and Health",6000,6000,,,,Female,Married (monogamous),Yes,Cash only,Non-family member,All year,Participant owns phone,Spouse owns phone,No,,Motorcycle,No,Yes,Wood,No,No,Yes,Yes,Other,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,1,Bicycle|Motorcycle,1,0,1,1,0,1,1,2,1,1,1,1,1,1,0,0
2/8/12 15:44,Orange,J1,1724,Yes,Yes but I don`t know the phone number,,Respondent,38,Wood,Yes,5,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,good,8-Feb-12,Nyakaikara,2/8/12,"Time, Money and Health",2000,4000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse owns phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had more than usual,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
2/8/12 14:26,White,S1,1744,Yes,No,,Spouse,40,Wood,No,,No,No,No,Yes,None,None,Spouse,Ok,8-Feb-12,Nyakaikara,2/8/12,No Message,10000,30000,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant owns phone,Spouse does not own phone,Yes,0-5 cows,None,No,Yes,Wood,No,No,No,Yes,None,Spouse,Wife,Spouse,Wife,,,,,,,,,,,,,,,,,0,1,None,0,0,0,1,0,1,0,1,1,1,1,0,1,0,1,1
2/8/12 14:08,Yellow,J1,1725,No,No,,Respondent,49,Wood,Yes,2,No,No,Yes,Yes,Bicycle,None,Respondent,she is atea her,8-Feb-12,Nyakaikara,2/8/12,Saves Time and Money,3000,3000,,,,Female,Married (monogamous),Yes,Cash only,Non-family member,All year,Participant does not own phone,Spouse does not own phone,No,,Bicycle,No,No,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent,Wife,Yes,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,0,0,1,1,2,1,1,1,1,1,0,1,0
2/8/12 15:23,Pink,E1,1712,Yes,Yes I can enter the phone number,,Spouse,47,Wood,Yes,2,No,No,Yes,Yes,Bicycle,None,Respondent,good,8-Feb-12,Nyakaikara,2/8/12,Improves Health,,,,,,Male,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant owns phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood,No,No,Yes,Yes,None,Spouse,Wife,Respondent,Husband,Yes,,,,,,,,,,,,,,,,0,1,Bicycle,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1
2/8/12 14:14,White,I1,1723,Yes,Yes but I don`t know the phone number,,Respondent,40,Wood,Yes,5,Yes,No,No,No,Bicycle,Built-in Mud Stove,Respondent & Spouse Jointly,Ok,8-Feb-12,Nyakaikara,2/8/12,No Message,20000,20000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Self-employed,Seasonal,Participant owns phone,Spouse owns phone,No,,Bicycle,No,No,Wood,Yes,No,No,No,Built-in Mud Stove,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1
2/8/12 14:36,White,L1,1728,Yes,No,,Respondent,37,Wood,Yes,7,No,No,Yes,Yes,None,None,Spouse,Ok,8-Feb-12,Nyakaikara,2/8/12,No Message,5000,15000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant owns phone,Spouse does not own phone,No,,None,No,No,Wood,No,No,Yes,Yes,None,Respondent,Wife,Spouse,Husband,Yes,,,,,,,,,,,,,,,,1,1,None,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1
2/8/12 14:20,White,U1,1749,No,Yes I can enter the phone number,,Respondent,30,Wood,Yes,3,No,Yes,Yes,Yes,Bicycle,Built-in Mud Stove,Spouse,ok,8-Feb-12,Nyakaikara,2/8/12,No Message,10000,20000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant does not own phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood,No,Yes,Yes,Yes,Built-in Mud Stove,Respondent,Wife,Spouse,Husband,No we had less than usual,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,1,1,1,1,1,1,1,0,1,0,0,1
2/8/12 14:35,Orange,T1,1746,No,No,,Respondent,40,Wood,Yes,7,No,Yes,No,No,Bicycle,None,Respondent & Spouse Jointly,good,8-Feb-12,Nyakaikara,2/8/12,"Time, Money and Health",10000,12000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,All year,Participant does not own phone,Spouse does not own phone,No,,Bicycle,No,Yes,Wood,No,Yes,No,No,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,No we had less than usual,,,,,,,,,,,,,,,,1,0,Bicycle,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1
2/8/12 14:42,White,W1,1755,No,No,,Respondent,35,Wood,Yes,4,No,No,Yes,Yes,Bicycle,None,Respondent & Spouse Jointly,Radio was stolen 3 weeks ago.,8-Feb-12,Nyakaikara,2/8/12,No Message,20000,50000,2/8/12,EG1JO84476,50000,Female,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant does not own phone,Spouse does not own phone,Yes,0-5 cows,Bicycle,No,No,Wood,No,No,Yes,Yes,None,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,50000,0,1,12500,0,37500,0,1,0,0,12500,Husband rejected the stove,8-Feb-12,8-Mar-12,28-Feb-12,1,0,Bicycle,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1
2/8/12 14:53,White,C1,1708,Yesnonumber,No,,Respondent,55,Wood,Yes,6,No,No,Yes,Yes,Bicycle,Built-in Mud Stove,Spouse,Ok,8-Feb-12,Nyakaikara,2/8/12,No Message,5000,20000,,,,Female,Married (monogamous),Yes,Cash only,Self-employed,Seasonal,Participant owns phone,Spouse does not own phone,Yes,0-5 cows,Bicycle,No,Yes,Wood,No,No,Yes,Yes,Built-in Mud Stove,Respondent,Wife,Spouse,Husband,No we had less than usual,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,0,1,1,2,1,1,1,0,1,0,0,1
2/8/12 14:43,Yellow,D1,1711,Yes,No,,Spouse,23,Charcoal,Yes,3,No,No,No,I don`t know,None,Charcoal Stove|Kerosene Stove,Spouse,never worked last year,8-Feb-12,Nyakaikara,2/8/12,Saves Time and Money,15000,20000,,,,Male,Married (monogamous),Yes,Cash only,Non-family member,Occasional,Participant owns phone,Spouse does not own phone,No,,None,Yes,Yes,Charcoal,No,No,No,,Other,Spouse,Wife,Spouse,Wife,Yes,,,,,,,,,,,,,,,,0,1,None,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
2/8/12 14:56,Yellow,W,1752,Yes,Yes I can enter the phone number,,Respondent,29,Wood|Charcoal,Yes,5,Yes,Yes,No,No,Bicycle,Built-in Mud Stove,Respondent & Spouse Jointly,they are  business people,8-Feb-12,Nyakaikara,2/8/12,Saves Time and Money,10000,25000,,,,Female,Married (monogamous),Yes,Cash and in-kind,Family member,All year,Participant owns phone,Spouse owns phone,No,,Bicycle,No,Yes,Wood|Charcoal,Yes,Yes,No,No,Built-in Mud Stove,Respondent,Wife,Respondent & Spouse Jointly,Wife & Husband Jointly,Yes,,,,,,,,,,,,,,,,1,1,Bicycle,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0
